epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,17.6217,0.60742,1.71181,0.97446,0.96218,0.06667,0.44344,0.3493,0.79018,2.84963,0.92825,0.000262247,0.000262247,0.000262247
31,18.247,0.64042,1.63062,0.93984,0.94543,0.25672,0.44145,0.36357,0.74711,2.78789,0.92102,0.0002703,0.0002703,0.0002703
32,18.807,0.6567,1.51516,1.01163,0.94543,0.25672,0.44145,0.36357,0.74711,2.78789,0.92102,0.000278287,0.000278287,0.000278287
33,19.2942,0.59357,1.50295,0.9484,0.97156,0.21708,0.52737,0.43182,0.73137,2.74003,0.92107,0.000286208,0.000286208,0.000286208
34,19.8353,0.62043,1.42518,0.97685,0.97156,0.21708,0.52737,0.43182,0.73137,2.74003,0.92107,0.000294063,0.000294063,0.000294063
35,20.4523,0.62747,1.29819,0.94341,0.96986,0.2045,0.59969,0.47509,0.70487,2.72607,0.91607,0.000301852,0.000301852,0.000301852
36,20.9308,0.60439,1.49513,1.02771,0.96986,0.2045,0.59969,0.47509,0.70487,2.72607,0.91607,0.000309575,0.000309575,0.000309575
37,21.5329,0.65786,1.26277,1.01296,0.96889,0.18701,0.61653,0.48608,0.66894,2.70538,0.92124,0.000317232,0.000317232,0.000317232
38,21.9976,0.62786,1.25599,0.97187,0.96889,0.18701,0.61653,0.48608,0.66894,2.70538,0.92124,0.000324823,0.000324823,0.000324823
39,22.6726,0.63721,1.49123,1.00076,0.99983,0.20493,0.60657,0.49319,0.66442,2.59049,0.94492,0.000332348,0.000332348,0.000332348
40,23.1427,0.47123,1.31652,0.95347,0.99983,0.20493,0.60657,0.49319,0.66442,2.59049,0.94492,0.000339807,0.000339807,0.000339807
41,23.7085,0.56087,1.32029,0.95172,0.94499,0.2,0.57774,0.46148,0.65537,2.52854,0.94956,0.0003472,0.0003472,0.0003472
42,24.1459,0.55244,1.25339,0.93988,0.94499,0.2,0.57774,0.46148,0.65537,2.52854,0.94956,0.000354527,0.000354527,0.000354527
43,24.6939,0.62015,1.29383,0.97884,0.91539,0.2,0.62585,0.50647,0.64357,2.46886,0.94443,0.000361788,0.000361788,0.000361788
44,25.2447,0.59159,1.15947,0.96316,0.91539,0.2,0.62585,0.50647,0.64357,2.46886,0.94443,0.000368983,0.000368983,0.000368983
45,25.8229,0.56373,1.12568,0.98331,0.76486,0.21649,0.60719,0.50155,0.65813,2.37386,0.92809,0.000376112,0.000376112,0.000376112
46,26.2735,0.55015,1.11527,0.97257,0.76486,0.21649,0.60719,0.50155,0.65813,2.37386,0.92809,0.000383175,0.000383175,0.000383175
47,26.8039,0.65989,1.24919,1.00565,0.76873,0.23147,0.65233,0.54871,0.64478,2.25165,0.91162,0.000390172,0.000390172,0.000390172
48,27.4285,0.57684,1.11545,0.95064,0.76873,0.23147,0.65233,0.54871,0.64478,2.25165,0.91162,0.000397103,0.000397103,0.000397103
49,28.039,0.59833,1.14433,0.97357,0.86605,0.35318,0.71515,0.61586,0.61061,2.11819,0.88831,0.000403968,0.000403968,0.000403968
50,28.5533,0.50803,1.0211,0.91908,0.86605,0.35318,0.71515,0.61586,0.61061,2.11819,0.88831,0.000410767,0.000410767,0.000410767
51,29.1386,0.57452,1.00529,0.96749,0.88042,0.40818,0.74896,0.6652,0.55945,1.97872,0.8737,0.0004175,0.0004175,0.0004175
52,29.702,0.53471,1.03952,0.9281,0.88042,0.40818,0.74896,0.6652,0.55945,1.97872,0.8737,0.000424167,0.000424167,0.000424167
53,30.2557,0.52526,0.91999,0.9228,0.88042,0.40818,0.74896,0.6652,0.55945,1.97872,0.8737,0.000430768,0.000430768,0.000430768
54,30.859,0.51675,0.89185,0.91588,0.86711,0.47004,0.75996,0.67218,0.53909,1.85374,0.89584,0.000437303,0.000437303,0.000437303
55,31.3413,0.51441,0.95728,0.92203,0.86711,0.47004,0.75996,0.67218,0.53909,1.85374,0.89584,0.000443772,0.000443772,0.000443772
56,31.8256,0.54476,0.96393,0.94045,0.86711,0.47004,0.75996,0.67218,0.53909,1.85374,0.89584,0.000450175,0.000450175,0.000450175
57,32.5069,0.54161,0.93475,0.9433,0.86644,0.47889,0.73862,0.66088,0.51711,1.82131,0.89947,0.000456512,0.000456512,0.000456512
58,32.9994,0.61253,1.00699,1.00277,0.86644,0.47889,0.73862,0.66088,0.51711,1.82131,0.89947,0.000462783,0.000462783,0.000462783
59,33.4658,0.50683,0.89294,0.88207,0.86644,0.47889,0.73862,0.66088,0.51711,1.82131,0.89947,0.000468988,0.000468988,0.000468988
60,33.9963,0.54371,0.90288,0.95973,0.85063,0.49611,0.73017,0.66237,0.50104,1.90195,0.90206,0.000475127,0.000475127,0.000475127
61,34.5365,0.45615,0.86364,0.93383,0.85063,0.49611,0.73017,0.66237,0.50104,1.90195,0.90206,0.0004812,0.0004812,0.0004812
62,34.9875,0.50942,0.97391,0.96227,0.85063,0.49611,0.73017,0.66237,0.50104,1.90195,0.90206,0.000487207,0.000487207,0.000487207
63,35.494,0.54259,0.88395,0.90505,0.8361,0.43056,0.731,0.6648,0.48562,1.87743,0.88472,0.000493148,0.000493148,0.000493148
64,36.0371,0.59087,0.98053,1.04154,0.8361,0.43056,0.731,0.6648,0.48562,1.87743,0.88472,0.000499023,0.000499023,0.000499023
65,36.4969,0.46319,0.87142,0.91956,0.8361,0.43056,0.731,0.6648,0.48562,1.87743,0.88472,0.000504832,0.000504832,0.000504832
66,37.1217,0.49963,0.87739,0.91981,0.86225,0.43056,0.7279,0.66118,0.49243,1.89734,0.88313,0.000510575,0.000510575,0.000510575
67,37.5884,0.48846,0.82224,0.88095,0.86225,0.43056,0.7279,0.66118,0.49243,1.89734,0.88313,0.000516252,0.000516252,0.000516252
68,38.0202,0.51456,0.8595,0.90553,0.86225,0.43056,0.7279,0.66118,0.49243,1.89734,0.88313,0.000521863,0.000521863,0.000521863
69,38.5046,0.51894,0.87165,0.91357,0.82657,0.41651,0.73261,0.6454,0.53671,1.94517,0.91432,0.000527408,0.000527408,0.000527408
70,38.9609,0.55715,0.91388,0.98409,0.82657,0.41651,0.73261,0.6454,0.53671,1.94517,0.91432,0.000532887,0.000532887,0.000532887
71,39.4859,0.46955,0.80435,0.90749,0.82657,0.41651,0.73261,0.6454,0.53671,1.94517,0.91432,0.0005383,0.0005383,0.0005383
72,40.0787,0.50737,0.83019,0.93112,0.84028,0.45292,0.75432,0.65765,0.55593,1.90793,0.93004,0.000543647,0.000543647,0.000543647
73,40.516,0.44494,0.76539,0.885,0.84028,0.45292,0.75432,0.65765,0.55593,1.90793,0.93004,0.000548928,0.000548928,0.000548928
74,40.9851,0.53169,1.0296,0.99533,0.84028,0.45292,0.75432,0.65765,0.55593,1.90793,0.93004,0.000554143,0.000554143,0.000554143
75,41.6372,0.49447,0.80011,0.91634,0.85214,0.66369,0.75943,0.67117,0.53455,1.77841,0.9388,0.000559292,0.000559292,0.000559292
76,42.1172,0.46317,0.80529,0.91321,0.85214,0.66369,0.75943,0.67117,0.53455,1.77841,0.9388,0.000564375,0.000564375,0.000564375
77,42.5616,0.51297,0.79103,0.92169,0.85214,0.66369,0.75943,0.67117,0.53455,1.77841,0.9388,0.000569392,0.000569392,0.000569392
78,43.0553,0.46322,0.8051,0.90099,0.83426,0.68982,0.77339,0.68799,0.51001,1.63231,0.90973,0.000574343,0.000574343,0.000574343
79,43.5491,0.4731,0.75987,0.88963,0.83426,0.68982,0.77339,0.68799,0.51001,1.63231,0.90973,0.000579228,0.000579228,0.000579228
80,44.1029,0.4668,0.78415,0.89173,0.83426,0.68982,0.77339,0.68799,0.51001,1.63231,0.90973,0.000584047,0.000584047,0.000584047
81,44.6424,0.47566,0.75957,0.89882,0.84388,0.69406,0.7985,0.69907,0.53489,1.45578,0.91976,0.0005888,0.0005888,0.0005888
82,45.2387,0.50508,0.8037,0.92935,0.84388,0.69406,0.7985,0.69907,0.53489,1.45578,0.91976,0.000593487,0.000593487,0.000593487
83,45.7556,0.44432,0.79028,0.91586,0.84388,0.69406,0.7985,0.69907,0.53489,1.45578,0.91976,0.000598108,0.000598108,0.000598108
84,46.446,0.5059,0.80978,0.91053,0.88327,0.72248,0.81154,0.71332,0.56782,1.36628,0.91612,0.000602663,0.000602663,0.000602663
85,46.9685,0.40781,0.69768,0.87678,0.88327,0.72248,0.81154,0.71332,0.56782,1.36628,0.91612,0.000607152,0.000607152,0.000607152
86,47.5121,0.49258,0.7884,0.92187,0.88327,0.72248,0.81154,0.71332,0.56782,1.36628,0.91612,0.000611575,0.000611575,0.000611575
87,48.0784,0.52109,0.81718,0.92791,0.88327,0.72248,0.81154,0.71332,0.56782,1.36628,0.91612,0.000615932,0.000615932,0.000615932
88,48.6536,0.46681,0.72505,0.91449,0.85929,0.80732,0.8068,0.70485,0.56796,1.27711,0.91457,0.000620223,0.000620223,0.000620223
89,49.2114,0.39816,0.68523,0.86937,0.85929,0.80732,0.8068,0.70485,0.56796,1.27711,0.91457,0.000624448,0.000624448,0.000624448
90,49.7005,0.46289,0.8047,0.90975,0.85929,0.80732,0.8068,0.70485,0.56796,1.27711,0.91457,0.000628607,0.000628607,0.000628607
91,50.1671,0.44774,0.77118,0.92233,0.85929,0.80732,0.8068,0.70485,0.56796,1.27711,0.91457,0.0006327,0.0006327,0.0006327
92,50.7372,0.42003,0.71292,0.91406,0.8571,0.78308,0.81622,0.71442,0.51511,1.24131,0.89101,0.000636727,0.000636727,0.000636727
93,51.3957,0.44161,0.70474,0.86928,0.8571,0.78308,0.81622,0.71442,0.51511,1.24131,0.89101,0.000640688,0.000640688,0.000640688
94,51.9162,0.42098,0.68766,0.87111,0.8571,0.78308,0.81622,0.71442,0.51511,1.24131,0.89101,0.000644583,0.000644583,0.000644583
95,52.4027,0.54329,0.81591,0.96287,0.8571,0.78308,0.81622,0.71442,0.51511,1.24131,0.89101,0.000648412,0.000648412,0.000648412
96,52.9439,0.39459,0.68845,0.86278,0.80024,0.72416,0.80233,0.7049,0.51696,1.24366,0.88649,0.000652175,0.000652175,0.000652175
97,53.3548,0.43161,0.69912,0.88341,0.80024,0.72416,0.80233,0.7049,0.51696,1.24366,0.88649,0.000655872,0.000655872,0.000655872
98,53.8505,0.43462,0.74526,0.91556,0.80024,0.72416,0.80233,0.7049,0.51696,1.24366,0.88649,0.000659503,0.000659503,0.000659503
99,54.3282,0.48528,0.70361,0.89241,0.80024,0.72416,0.80233,0.7049,0.51696,1.24366,0.88649,0.000663068,0.000663068,0.000663068
100,54.8491,0.43671,0.8029,0.91741,0.81005,0.73692,0.79267,0.69494,0.5316,1.28342,0.89199,0.000666567,0.000666567,0.000666567
101,55.4736,0.45247,0.6634,0.8797,0.81005,0.73692,0.79267,0.69494,0.5316,1.28342,0.89199,0.00067,0.00067,0.00067
102,56.0113,0.40975,0.703,0.884,0.81005,0.73692,0.79267,0.69494,0.5316,1.28342,0.89199,0.0006667,0.0006667,0.0006667
103,56.4985,0.44039,0.73294,0.91875,0.81005,0.73692,0.79267,0.69494,0.5316,1.28342,0.89199,0.0006634,0.0006634,0.0006634
104,56.9531,0.43886,0.69259,0.90457,0.86508,0.72088,0.78712,0.69547,0.55314,1.26668,0.92199,0.0006601,0.0006601,0.0006601
105,57.4531,0.44766,0.69977,0.91287,0.86508,0.72088,0.78712,0.69547,0.55314,1.26668,0.92199,0.0006568,0.0006568,0.0006568
106,57.9769,0.39512,0.67693,0.85269,0.86508,0.72088,0.78712,0.69547,0.55314,1.26668,0.92199,0.0006535,0.0006535,0.0006535
107,58.4548,0.42214,0.67318,0.9011,0.86508,0.72088,0.78712,0.69547,0.55314,1.26668,0.92199,0.0006502,0.0006502,0.0006502
108,58.9698,0.483,0.76926,0.94282,0.87711,0.71912,0.79952,0.70855,0.51867,1.14634,0.93117,0.0006469,0.0006469,0.0006469
109,59.4645,0.47392,0.69421,0.89855,0.87711,0.71912,0.79952,0.70855,0.51867,1.14634,0.93117,0.0006436,0.0006436,0.0006436
110,60.1157,0.46384,0.66784,0.86406,0.87711,0.71912,0.79952,0.70855,0.51867,1.14634,0.93117,0.0006403,0.0006403,0.0006403
111,60.5949,0.37977,0.6826,0.86135,0.87711,0.71912,0.79952,0.70855,0.51867,1.14634,0.93117,0.000637,0.000637,0.000637
112,61.2604,0.46557,0.69336,0.91025,0.81964,0.81252,0.79878,0.72628,0.50717,1.02721,0.91749,0.0006337,0.0006337,0.0006337
113,61.7504,0.39413,0.65539,0.86871,0.81964,0.81252,0.79878,0.72628,0.50717,1.02721,0.91749,0.0006304,0.0006304,0.0006304
114,62.3625,0.43342,0.65318,0.87018,0.81964,0.81252,0.79878,0.72628,0.50717,1.02721,0.91749,0.0006271,0.0006271,0.0006271
115,62.9265,0.44213,0.69116,0.90598,0.81964,0.81252,0.79878,0.72628,0.50717,1.02721,0.91749,0.0006238,0.0006238,0.0006238
116,63.4544,0.37996,0.64412,0.86879,0.83874,0.81167,0.80822,0.72928,0.49119,0.96446,0.8977,0.0006205,0.0006205,0.0006205
117,63.9407,0.38799,0.68602,0.88778,0.83874,0.81167,0.80822,0.72928,0.49119,0.96446,0.8977,0.0006172,0.0006172,0.0006172
118,64.4324,0.38294,0.63389,0.84905,0.83874,0.81167,0.80822,0.72928,0.49119,0.96446,0.8977,0.0006139,0.0006139,0.0006139
119,65.0743,0.43912,0.78985,0.92701,0.83874,0.81167,0.80822,0.72928,0.49119,0.96446,0.8977,0.0006106,0.0006106,0.0006106
120,65.6805,0.40488,0.60609,0.84001,0.85196,0.81002,0.77753,0.70073,0.44782,0.95403,0.85436,0.0006073,0.0006073,0.0006073
121,66.2709,0.38947,0.62232,0.88599,0.85196,0.81002,0.77753,0.70073,0.44782,0.95403,0.85436,0.000604,0.000604,0.000604
122,66.8338,0.41289,0.63942,0.89474,0.85196,0.81002,0.77753,0.70073,0.44782,0.95403,0.85436,0.0006007,0.0006007,0.0006007
123,67.3165,0.41426,0.61675,0.84595,0.85196,0.81002,0.77753,0.70073,0.44782,0.95403,0.85436,0.0005974,0.0005974,0.0005974
124,67.8481,0.40062,0.6088,0.85588,0.83915,0.81572,0.77381,0.70252,0.43667,0.95548,0.83723,0.0005941,0.0005941,0.0005941
125,68.2843,0.39069,0.60567,0.85199,0.83915,0.81572,0.77381,0.70252,0.43667,0.95548,0.83723,0.0005908,0.0005908,0.0005908
126,68.7986,0.43472,0.61823,0.87413,0.83915,0.81572,0.77381,0.70252,0.43667,0.95548,0.83723,0.0005875,0.0005875,0.0005875
127,69.2598,0.41392,0.63634,0.86732,0.83915,0.81572,0.77381,0.70252,0.43667,0.95548,0.83723,0.0005842,0.0005842,0.0005842
128,69.761,0.42044,0.59907,0.87891,0.82276,0.8041,0.77381,0.69579,0.47397,0.99638,0.84609,0.0005809,0.0005809,0.0005809
129,70.2853,0.4198,0.62594,0.87922,0.82276,0.8041,0.77381,0.69579,0.47397,0.99638,0.84609,0.0005776,0.0005776,0.0005776
130,70.8372,0.38681,0.5976,0.86029,0.82276,0.8041,0.77381,0.69579,0.47397,0.99638,0.84609,0.0005743,0.0005743,0.0005743
131,71.3336,0.42492,0.63872,0.87066,0.82276,0.8041,0.77381,0.69579,0.47397,0.99638,0.84609,0.000571,0.000571,0.000571
132,71.882,0.40367,0.61868,0.88248,0.78543,0.81473,0.82369,0.7442,0.46944,1.01896,0.85397,0.0005677,0.0005677,0.0005677
133,72.4233,0.4059,0.59167,0.87053,0.78543,0.81473,0.82369,0.7442,0.46944,1.01896,0.85397,0.0005644,0.0005644,0.0005644
134,72.9398,0.35584,0.57712,0.87444,0.78543,0.81473,0.82369,0.7442,0.46944,1.01896,0.85397,0.0005611,0.0005611,0.0005611
135,73.4601,0.43875,0.63747,0.88532,0.78543,0.81473,0.82369,0.7442,0.46944,1.01896,0.85397,0.0005578,0.0005578,0.0005578
136,73.9716,0.39678,0.58462,0.87509,0.84612,0.75164,0.83583,0.77053,0.43643,1.01916,0.8421,0.0005545,0.0005545,0.0005545
137,74.5348,0.41806,0.62334,0.88746,0.84612,0.75164,0.83583,0.77053,0.43643,1.01916,0.8421,0.0005512,0.0005512,0.0005512
138,75.2879,0.3477,0.5507,0.88237,0.84612,0.75164,0.83583,0.77053,0.43643,1.01916,0.8421,0.0005479,0.0005479,0.0005479
139,75.7735,0.43483,0.75768,0.92242,0.84612,0.75164,0.83583,0.77053,0.43643,1.01916,0.8421,0.0005446,0.0005446,0.0005446
140,76.2869,0.40876,0.6292,0.89306,0.83671,0.78508,0.84701,0.77704,0.41002,0.96477,0.82635,0.0005413,0.0005413,0.0005413
141,76.8861,0.42779,0.58849,0.86777,0.83671,0.78508,0.84701,0.77704,0.41002,0.96477,0.82635,0.000538,0.000538,0.000538
142,77.4241,0.38922,0.58981,0.86799,0.83671,0.78508,0.84701,0.77704,0.41002,0.96477,0.82635,0.0005347,0.0005347,0.0005347
143,77.9781,0.36058,0.56475,0.84862,0.83671,0.78508,0.84701,0.77704,0.41002,0.96477,0.82635,0.0005314,0.0005314,0.0005314
144,78.5662,0.40339,0.59229,0.90676,0.63455,0.93558,0.89996,0.82799,0.3928,0.89843,0.82454,0.0005281,0.0005281,0.0005281
145,79.1602,0.35154,0.53948,0.84143,0.63455,0.93558,0.89996,0.82799,0.3928,0.89843,0.82454,0.0005248,0.0005248,0.0005248
146,79.6598,0.43599,0.62698,0.88293,0.63455,0.93558,0.89996,0.82799,0.3928,0.89843,0.82454,0.0005215,0.0005215,0.0005215
147,80.2319,0.38238,0.62782,0.88832,0.63455,0.93558,0.89996,0.82799,0.3928,0.89843,0.82454,0.0005182,0.0005182,0.0005182
148,80.7233,0.34071,0.56361,0.82685,0.67074,0.99786,0.89996,0.82287,0.41384,0.8406,0.82251,0.0005149,0.0005149,0.0005149
149,81.3568,0.40331,0.56857,0.87215,0.67074,0.99786,0.89996,0.82287,0.41384,0.8406,0.82251,0.0005116,0.0005116,0.0005116
150,82.0093,0.35454,0.52966,0.84426,0.67074,0.99786,0.89996,0.82287,0.41384,0.8406,0.82251,0.0005083,0.0005083,0.0005083
151,82.5029,0.4039,0.56873,0.86129,0.67074,0.99786,0.89996,0.82287,0.41384,0.8406,0.82251,0.000505,0.000505,0.000505
152,83.1649,0.36733,0.55391,0.86425,0.66106,0.99588,0.90142,0.82801,0.41791,0.80258,0.81865,0.0005017,0.0005017,0.0005017
153,83.7114,0.39632,0.58346,0.85288,0.66106,0.99588,0.90142,0.82801,0.41791,0.80258,0.81865,0.0004984,0.0004984,0.0004984
154,84.2379,0.36571,0.57169,0.88346,0.66106,0.99588,0.90142,0.82801,0.41791,0.80258,0.81865,0.0004951,0.0004951,0.0004951
155,84.7916,0.39458,0.56553,0.85207,0.66106,0.99588,0.90142,0.82801,0.41791,0.80258,0.81865,0.0004918,0.0004918,0.0004918
156,85.4314,0.34764,0.56725,0.87201,0.75527,0.99311,0.98611,0.88498,0.39452,0.76788,0.80651,0.0004885,0.0004885,0.0004885
157,86.0261,0.34867,0.55967,0.81752,0.75527,0.99311,0.98611,0.88498,0.39452,0.76788,0.80651,0.0004852,0.0004852,0.0004852
158,86.6331,0.34752,0.59025,0.89069,0.75527,0.99311,0.98611,0.88498,0.39452,0.76788,0.80651,0.0004819,0.0004819,0.0004819
159,87.2287,0.35832,0.53512,0.85329,0.75527,0.99311,0.98611,0.88498,0.39452,0.76788,0.80651,0.0004786,0.0004786,0.0004786
160,87.7748,0.34862,0.55137,0.83824,0.74966,0.99584,0.98611,0.91571,0.38445,0.75538,0.80696,0.0004753,0.0004753,0.0004753
161,88.3143,0.40034,0.57426,0.86968,0.74966,0.99584,0.98611,0.91571,0.38445,0.75538,0.80696,0.000472,0.000472,0.000472
162,88.8413,0.39879,0.55968,0.84472,0.74966,0.99584,0.98611,0.91571,0.38445,0.75538,0.80696,0.0004687,0.0004687,0.0004687
163,89.4508,0.38691,0.62138,0.91017,0.74966,0.99584,0.98611,0.91571,0.38445,0.75538,0.80696,0.0004654,0.0004654,0.0004654
164,90.0935,0.35576,0.51139,0.84989,0.71606,0.99904,0.98611,0.90579,0.39164,0.74828,0.81914,0.0004621,0.0004621,0.0004621
165,90.5699,0.41017,0.58688,0.86243,0.71606,0.99904,0.98611,0.90579,0.39164,0.74828,0.81914,0.0004588,0.0004588,0.0004588
166,91.0481,0.43185,0.61085,0.91399,0.71606,0.99904,0.98611,0.90579,0.39164,0.74828,0.81914,0.0004555,0.0004555,0.0004555
167,91.5114,0.35153,0.57466,0.89269,0.71606,0.99904,0.98611,0.90579,0.39164,0.74828,0.81914,0.0004522,0.0004522,0.0004522
168,92.0786,0.37564,0.5551,0.87579,0.71875,1,0.97667,0.88185,0.40044,0.71906,0.81757,0.0004489,0.0004489,0.0004489
169,92.5379,0.38644,0.56599,0.87938,0.71875,1,0.97667,0.88185,0.40044,0.71906,0.81757,0.0004456,0.0004456,0.0004456
170,93.0761,0.40124,0.62033,0.89627,0.71875,1,0.97667,0.88185,0.40044,0.71906,0.81757,0.0004423,0.0004423,0.0004423
171,93.504,0.36965,0.60413,0.89596,0.71875,1,0.97667,0.88185,0.40044,0.71906,0.81757,0.000439,0.000439,0.000439
172,94.0643,0.34876,0.52163,0.88074,0.70033,1,0.97235,0.88239,0.38015,0.697,0.7984,0.0004357,0.0004357,0.0004357
173,94.5706,0.34867,0.53514,0.87574,0.70033,1,0.97235,0.88239,0.38015,0.697,0.7984,0.0004324,0.0004324,0.0004324
174,95.1049,0.34391,0.55445,0.85979,0.70033,1,0.97235,0.88239,0.38015,0.697,0.7984,0.0004291,0.0004291,0.0004291
175,95.5395,0.40268,0.59775,0.9005,0.70033,1,0.97235,0.88239,0.38015,0.697,0.7984,0.0004258,0.0004258,0.0004258
176,96.0713,0.3318,0.54158,0.85161,0.74786,1,0.96042,0.87178,0.35326,0.67397,0.77494,0.0004225,0.0004225,0.0004225
177,96.6308,0.33087,0.53386,0.83559,0.74786,1,0.96042,0.87178,0.35326,0.67397,0.77494,0.0004192,0.0004192,0.0004192
178,97.3106,0.38226,0.5279,0.88612,0.74786,1,0.96042,0.87178,0.35326,0.67397,0.77494,0.0004159,0.0004159,0.0004159
179,97.8523,0.31907,0.54073,0.83129,0.74786,1,0.96042,0.87178,0.35326,0.67397,0.77494,0.0004126,0.0004126,0.0004126
180,98.4901,0.36494,0.56681,0.8614,0.77933,1,0.95354,0.89682,0.3386,0.66197,0.7675,0.0004093,0.0004093,0.0004093
181,98.9813,0.34732,0.55092,0.86897,0.77933,1,0.95354,0.89682,0.3386,0.66197,0.7675,0.000406,0.000406,0.000406
182,99.542,0.37298,0.55172,0.87919,0.77933,1,0.95354,0.89682,0.3386,0.66197,0.7675,0.0004027,0.0004027,0.0004027
183,100.112,0.40852,0.57156,0.91076,0.77933,1,0.95354,0.89682,0.3386,0.66197,0.7675,0.0003994,0.0003994,0.0003994
184,100.649,0.33831,0.52889,0.84392,0.79615,0.99851,0.95354,0.88804,0.33299,0.66542,0.76552,0.0003961,0.0003961,0.0003961
