epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,107.126,0.37833,0.58758,0.8729,0.89816,0.80073,0.96042,0.85376,0.39378,0.67638,0.79862,0.000542125,0.000542125,0.000542125
187,107.622,0.39232,0.53433,0.86247,0.89816,0.80073,0.96042,0.85376,0.39378,0.67638,0.79862,0.00053965,0.00053965,0.00053965
188,108.099,0.35713,0.56919,0.86491,0.8718,0.81424,0.96042,0.82993,0.40737,0.70546,0.80681,0.000537175,0.000537175,0.000537175
189,108.596,0.36826,0.57203,0.84623,0.8718,0.81424,0.96042,0.82993,0.40737,0.70546,0.80681,0.0005347,0.0005347,0.0005347
190,109.204,0.36389,0.50769,0.86194,0.8718,0.81424,0.96042,0.82993,0.40737,0.70546,0.80681,0.000532225,0.000532225,0.000532225
191,109.758,0.37307,0.53266,0.87484,0.8718,0.81424,0.96042,0.82993,0.40737,0.70546,0.80681,0.00052975,0.00052975,0.00052975
192,110.228,0.37919,0.58696,0.88172,0.85746,0.81722,0.96042,0.82498,0.40721,0.7459,0.79934,0.000527275,0.000527275,0.000527275
193,110.762,0.2962,0.48819,0.81568,0.85746,0.81722,0.96042,0.82498,0.40721,0.7459,0.79934,0.0005248,0.0005248,0.0005248
194,111.231,0.39236,0.55696,0.87554,0.85746,0.81722,0.96042,0.82498,0.40721,0.7459,0.79934,0.000522325,0.000522325,0.000522325
195,111.732,0.36981,0.48593,0.85047,0.85746,0.81722,0.96042,0.82498,0.40721,0.7459,0.79934,0.00051985,0.00051985,0.00051985
196,112.24,0.31893,0.52497,0.84529,0.86382,0.80712,0.94889,0.84248,0.38895,0.72421,0.78755,0.000517375,0.000517375,0.000517375
197,112.867,0.38498,0.52612,0.88688,0.86382,0.80712,0.94889,0.84248,0.38895,0.72421,0.78755,0.0005149,0.0005149,0.0005149
198,113.494,0.30989,0.48493,0.85232,0.86382,0.80712,0.94889,0.84248,0.38895,0.72421,0.78755,0.000512425,0.000512425,0.000512425
199,114.037,0.35191,0.5365,0.88865,0.86382,0.80712,0.94889,0.84248,0.38895,0.72421,0.78755,0.00050995,0.00050995,0.00050995
200,114.744,0.35236,0.51184,0.86081,0.68966,1,0.95354,0.84856,0.37167,0.66981,0.78413,0.000507475,0.000507475,0.000507475
201,115.216,0.35456,0.54133,0.88195,0.68966,1,0.95354,0.84856,0.37167,0.66981,0.78413,0.000505,0.000505,0.000505
202,115.862,0.36197,0.52983,0.87824,0.68966,1,0.95354,0.84856,0.37167,0.66981,0.78413,0.000502525,0.000502525,0.000502525
203,116.364,0.31594,0.49634,0.83672,0.68966,1,0.95354,0.84856,0.37167,0.66981,0.78413,0.00050005,0.00050005,0.00050005
204,117.039,0.35537,0.49985,0.83629,0.72624,1,0.95354,0.86316,0.40456,0.65292,0.79083,0.000497575,0.000497575,0.000497575
205,117.53,0.36136,0.50132,0.86666,0.72624,1,0.95354,0.86316,0.40456,0.65292,0.79083,0.0004951,0.0004951,0.0004951
206,118.14,0.34684,0.52846,0.84692,0.72624,1,0.95354,0.86316,0.40456,0.65292,0.79083,0.000492625,0.000492625,0.000492625
207,118.822,0.31191,0.49784,0.82605,0.72624,1,0.95354,0.86316,0.40456,0.65292,0.79083,0.00049015,0.00049015,0.00049015
208,119.342,0.34075,0.47357,0.86399,0.76238,1,0.97524,0.88184,0.40628,0.6359,0.78957,0.000487675,0.000487675,0.000487675
209,119.993,0.38668,0.52344,0.92476,0.76238,1,0.97524,0.88184,0.40628,0.6359,0.78957,0.0004852,0.0004852,0.0004852
210,120.64,0.33785,0.49713,0.83644,0.76238,1,0.97524,0.88184,0.40628,0.6359,0.78957,0.000482725,0.000482725,0.000482725
211,121.046,0.34963,0.53231,0.86188,0.76238,1,0.97524,0.88184,0.40628,0.6359,0.78957,0.00048025,0.00048025,0.00048025
212,121.668,0.33858,0.51908,0.85926,0.7834,1,0.97929,0.88895,0.37087,0.59992,0.77629,0.000477775,0.000477775,0.000477775
213,122.215,0.31856,0.48754,0.84057,0.7834,1,0.97929,0.88895,0.37087,0.59992,0.77629,0.0004753,0.0004753,0.0004753
214,122.706,0.36636,0.51113,0.85613,0.7834,1,0.97929,0.88895,0.37087,0.59992,0.77629,0.000472825,0.000472825,0.000472825
215,123.187,0.37499,0.51354,0.91717,0.7834,1,0.97929,0.88895,0.37087,0.59992,0.77629,0.00047035,0.00047035,0.00047035
216,123.658,0.35464,0.53249,0.84767,0.81872,1,0.98714,0.90007,0.35866,0.58532,0.77643,0.000467875,0.000467875,0.000467875
217,124.268,0.3272,0.56615,0.85094,0.81872,1,0.98714,0.90007,0.35866,0.58532,0.77643,0.0004654,0.0004654,0.0004654
218,124.79,0.33814,0.5162,0.84775,0.81872,1,0.98714,0.90007,0.35866,0.58532,0.77643,0.000462925,0.000462925,0.000462925
219,125.274,0.3206,0.50719,0.83601,0.81872,1,0.98714,0.90007,0.35866,0.58532,0.77643,0.00046045,0.00046045,0.00046045
220,125.814,0.32104,0.47763,0.85278,0.85253,0.99712,0.98714,0.91334,0.35669,0.56265,0.77892,0.000457975,0.000457975,0.000457975
221,126.41,0.2946,0.42851,0.81438,0.85253,0.99712,0.98714,0.91334,0.35669,0.56265,0.77892,0.0004555,0.0004555,0.0004555
222,126.979,0.32751,0.49103,0.8378,0.85253,0.99712,0.98714,0.91334,0.35669,0.56265,0.77892,0.000453025,0.000453025,0.000453025
223,127.515,0.34295,0.49207,0.84482,0.85253,0.99712,0.98714,0.91334,0.35669,0.56265,0.77892,0.00045055,0.00045055,0.00045055
224,128.068,0.32554,0.46468,0.82091,0.85956,0.99361,0.99119,0.9148,0.37283,0.55394,0.78125,0.000448075,0.000448075,0.000448075
225,128.591,0.29323,0.45468,0.82888,0.85956,0.99361,0.99119,0.9148,0.37283,0.55394,0.78125,0.0004456,0.0004456,0.0004456
226,129.158,0.29254,0.46417,0.83511,0.85956,0.99361,0.99119,0.9148,0.37283,0.55394,0.78125,0.000443125,0.000443125,0.000443125
227,129.721,0.31939,0.49245,0.8429,0.85956,0.99361,0.99119,0.9148,0.37283,0.55394,0.78125,0.00044065,0.00044065,0.00044065
228,130.293,0.3898,0.5847,0.90387,0.86279,0.99503,0.995,0.9203,0.37626,0.55349,0.7776,0.000438175,0.000438175,0.000438175
229,130.788,0.33225,0.48678,0.85908,0.86279,0.99503,0.995,0.9203,0.37626,0.55349,0.7776,0.0004357,0.0004357,0.0004357
230,131.437,0.36146,0.50423,0.83581,0.86279,0.99503,0.995,0.9203,0.37626,0.55349,0.7776,0.000433225,0.000433225,0.000433225
231,131.948,0.34729,0.52706,0.86137,0.86279,0.99503,0.995,0.9203,0.37626,0.55349,0.7776,0.00043075,0.00043075,0.00043075
232,132.595,0.34796,0.5229,0.83752,0.85885,0.99849,0.995,0.92225,0.35753,0.53331,0.76985,0.000428275,0.000428275,0.000428275
233,133.086,0.32394,0.49188,0.82416,0.85885,0.99849,0.995,0.92225,0.35753,0.53331,0.76985,0.0004258,0.0004258,0.0004258
234,133.628,0.32539,0.48489,0.88009,0.85885,0.99849,0.995,0.92225,0.35753,0.53331,0.76985,0.000423325,0.000423325,0.000423325
235,134.189,0.35674,0.51148,0.86852,0.85885,0.99849,0.995,0.92225,0.35753,0.53331,0.76985,0.00042085,0.00042085,0.00042085
236,134.777,0.31747,0.47516,0.85553,0.86251,0.99797,0.995,0.92486,0.33972,0.52152,0.76401,0.000418375,0.000418375,0.000418375
237,135.385,0.32076,0.47527,0.85007,0.86251,0.99797,0.995,0.92486,0.33972,0.52152,0.76401,0.0004159,0.0004159,0.0004159
238,135.876,0.33729,0.5106,0.877,0.86251,0.99797,0.995,0.92486,0.33972,0.52152,0.76401,0.000413425,0.000413425,0.000413425
239,136.372,0.37573,0.53799,0.85762,0.86251,0.99797,0.995,0.92486,0.33972,0.52152,0.76401,0.00041095,0.00041095,0.00041095
240,137.035,0.3803,0.52155,0.9071,0.86738,0.99565,0.995,0.92301,0.33763,0.50885,0.76322,0.000408475,0.000408475,0.000408475
241,137.609,0.33754,0.47824,0.83578,0.86738,0.99565,0.995,0.92301,0.33763,0.50885,0.76322,0.000406,0.000406,0.000406
242,138.188,0.30594,0.45662,0.84324,0.86738,0.99565,0.995,0.92301,0.33763,0.50885,0.76322,0.000403525,0.000403525,0.000403525
243,138.658,0.29077,0.47719,0.84584,0.86738,0.99565,0.995,0.92301,0.33763,0.50885,0.76322,0.00040105,0.00040105,0.00040105
244,139.163,0.36256,0.49175,0.85489,0.87584,0.98917,0.995,0.94295,0.34689,0.52504,0.76495,0.000398575,0.000398575,0.000398575
245,139.812,0.34657,0.51134,0.84415,0.87584,0.98917,0.995,0.94295,0.34689,0.52504,0.76495,0.0003961,0.0003961,0.0003961
246,140.459,0.30461,0.45412,0.82145,0.87584,0.98917,0.995,0.94295,0.34689,0.52504,0.76495,0.000393625,0.000393625,0.000393625
247,141.032,0.3259,0.49168,0.87678,0.87584,0.98917,0.995,0.94295,0.34689,0.52504,0.76495,0.00039115,0.00039115,0.00039115
248,141.564,0.29229,0.46166,0.83896,0.8713,0.98607,0.995,0.93859,0.36815,0.53903,0.77016,0.000388675,0.000388675,0.000388675
249,142.092,0.29945,0.45822,0.85126,0.8713,0.98607,0.995,0.93859,0.36815,0.53903,0.77016,0.0003862,0.0003862,0.0003862
250,142.565,0.33158,0.47095,0.85077,0.8713,0.98607,0.995,0.93859,0.36815,0.53903,0.77016,0.000383725,0.000383725,0.000383725
251,143.055,0.32609,0.4729,0.83095,0.8713,0.98607,0.995,0.93859,0.36815,0.53903,0.77016,0.00038125,0.00038125,0.00038125
252,143.566,0.31554,0.47393,0.8196,0.86417,0.98425,0.995,0.94563,0.36079,0.5503,0.76803,0.000378775,0.000378775,0.000378775
253,144.244,0.28842,0.46488,0.84825,0.86417,0.98425,0.995,0.94563,0.36079,0.5503,0.76803,0.0003763,0.0003763,0.0003763
254,144.857,0.31961,0.49494,0.85956,0.86417,0.98425,0.995,0.94563,0.36079,0.5503,0.76803,0.000373825,0.000373825,0.000373825
255,145.316,0.33072,0.47856,0.86252,0.86417,0.98425,0.995,0.94563,0.36079,0.5503,0.76803,0.00037135,0.00037135,0.00037135
256,145.789,0.29859,0.46657,0.85715,0.8624,0.98164,0.995,0.94018,0.34311,0.56339,0.76364,0.000368875,0.000368875,0.000368875
257,146.217,0.32374,0.46922,0.86351,0.8624,0.98164,0.995,0.94018,0.34311,0.56339,0.76364,0.0003664,0.0003664,0.0003664
258,146.663,0.30689,0.46839,0.82488,0.8624,0.98164,0.995,0.94018,0.34311,0.56339,0.76364,0.000363925,0.000363925,0.000363925
259,147.371,0.33241,0.48262,0.86242,0.8624,0.98164,0.995,0.94018,0.34311,0.56339,0.76364,0.00036145,0.00036145,0.00036145
260,147.893,0.28196,0.46248,0.85739,0.86149,0.98005,0.99119,0.94124,0.34117,0.5635,0.76652,0.000358975,0.000358975,0.000358975
261,148.411,0.3418,0.45136,0.84605,0.86149,0.98005,0.99119,0.94124,0.34117,0.5635,0.76652,0.0003565,0.0003565,0.0003565
262,148.958,0.31456,0.47616,0.81172,0.86149,0.98005,0.99119,0.94124,0.34117,0.5635,0.76652,0.000354025,0.000354025,0.000354025
263,149.423,0.30688,0.48003,0.84187,0.86149,0.98005,0.99119,0.94124,0.34117,0.5635,0.76652,0.00035155,0.00035155,0.00035155
264,150.038,0.34265,0.4674,0.83541,0.87133,0.97591,0.99119,0.94919,0.34491,0.57579,0.77013,0.000349075,0.000349075,0.000349075
265,150.662,0.30986,0.44142,0.82181,0.87133,0.97591,0.99119,0.94919,0.34491,0.57579,0.77013,0.0003466,0.0003466,0.0003466
266,151.273,0.33824,0.53189,0.9007,0.87133,0.97591,0.99119,0.94919,0.34491,0.57579,0.77013,0.000344125,0.000344125,0.000344125
267,151.853,0.27178,0.42947,0.84663,0.87133,0.97591,0.99119,0.94919,0.34491,0.57579,0.77013,0.00034165,0.00034165,0.00034165
268,152.398,0.27637,0.43016,0.81535,0.87491,0.97525,0.98833,0.92358,0.34786,0.58002,0.76815,0.000339175,0.000339175,0.000339175
269,152.937,0.34177,0.50291,0.89357,0.87491,0.97525,0.98833,0.92358,0.34786,0.58002,0.76815,0.0003367,0.0003367,0.0003367
270,153.39,0.28423,0.43372,0.82523,0.87491,0.97525,0.98833,0.92358,0.34786,0.58002,0.76815,0.000334225,0.000334225,0.000334225
271,153.911,0.31458,0.46317,0.83648,0.87491,0.97525,0.98833,0.92358,0.34786,0.58002,0.76815,0.00033175,0.00033175,0.00033175
272,154.512,0.28801,0.46045,0.82155,0.86811,0.97808,0.99119,0.92759,0.34696,0.58994,0.76599,0.000329275,0.000329275,0.000329275
273,154.988,0.28059,0.44448,0.83334,0.86811,0.97808,0.99119,0.92759,0.34696,0.58994,0.76599,0.0003268,0.0003268,0.0003268
274,155.643,0.26797,0.41562,0.83309,0.86811,0.97808,0.99119,0.92759,0.34696,0.58994,0.76599,0.000324325,0.000324325,0.000324325
275,156.125,0.28081,0.51031,0.86035,0.86811,0.97808,0.99119,0.92759,0.34696,0.58994,0.76599,0.00032185,0.00032185,0.00032185
276,156.574,0.29768,0.4465,0.84838,0.85949,0.9825,0.99119,0.91647,0.34122,0.57084,0.76318,0.000319375,0.000319375,0.000319375
277,157.063,0.27212,0.43261,0.85213,0.85949,0.9825,0.99119,0.91647,0.34122,0.57084,0.76318,0.0003169,0.0003169,0.0003169
278,157.557,0.25777,0.41469,0.83919,0.85949,0.9825,0.99119,0.91647,0.34122,0.57084,0.76318,0.000314425,0.000314425,0.000314425
279,158.041,0.30485,0.47046,0.84763,0.85949,0.9825,0.99119,0.91647,0.34122,0.57084,0.76318,0.00031195,0.00031195,0.00031195
280,158.62,0.30366,0.47327,0.83758,0.85005,0.98712,0.99119,0.9152,0.33401,0.53692,0.76029,0.000309475,0.000309475,0.000309475
281,159.05,0.26788,0.43445,0.83896,0.85005,0.98712,0.99119,0.9152,0.33401,0.53692,0.76029,0.000307,0.000307,0.000307
282,159.618,0.30906,0.45119,0.84099,0.85005,0.98712,0.99119,0.9152,0.33401,0.53692,0.76029,0.000304525,0.000304525,0.000304525
283,160.141,0.2663,0.47431,0.84599,0.85005,0.98712,0.99119,0.9152,0.33401,0.53692,0.76029,0.00030205,0.00030205,0.00030205
284,160.641,0.24899,0.51848,0.87,0.83496,0.99206,0.99119,0.92787,0.32588,0.54229,0.75787,0.000299575,0.000299575,0.000299575
285,161.21,0.31239,0.45219,0.84051,0.83496,0.99206,0.99119,0.92787,0.32588,0.54229,0.75787,0.0002971,0.0002971,0.0002971
286,161.851,0.35616,0.48564,0.86027,0.83496,0.99206,0.99119,0.92787,0.32588,0.54229,0.75787,0.000294625,0.000294625,0.000294625
287,162.327,0.30589,0.4373,0.8313,0.83496,0.99206,0.99119,0.92787,0.32588,0.54229,0.75787,0.00029215,0.00029215,0.00029215
288,162.878,0.26224,0.4366,0.83777,0.817,0.99572,0.99119,0.92031,0.34469,0.57139,0.76408,0.000289675,0.000289675,0.000289675
289,163.423,0.29225,0.44878,0.82723,0.817,0.99572,0.99119,0.92031,0.34469,0.57139,0.76408,0.0002872,0.0002872,0.0002872
290,163.901,0.28053,0.43472,0.84487,0.817,0.99572,0.99119,0.92031,0.34469,0.57139,0.76408,0.000284725,0.000284725,0.000284725
291,164.376,0.28496,0.43271,0.84941,0.817,0.99572,0.99119,0.92031,0.34469,0.57139,0.76408,0.00028225,0.00028225,0.00028225
292,164.921,0.31539,0.49149,0.88599,0.80655,1,0.98833,0.9267,0.35472,0.56455,0.76649,0.000279775,0.000279775,0.000279775
293,165.616,0.25919,0.40314,0.81192,0.80655,1,0.98833,0.9267,0.35472,0.56455,0.76649,0.0002773,0.0002773,0.0002773
294,166.337,0.27566,0.43287,0.83684,0.80655,1,0.98833,0.9267,0.35472,0.56455,0.76649,0.000274825,0.000274825,0.000274825
295,166.942,0.27533,0.43392,0.81117,0.80655,1,0.98833,0.9267,0.35472,0.56455,0.76649,0.00027235,0.00027235,0.00027235
296,167.559,0.30936,0.4696,0.85521,0.79602,1,0.97889,0.91226,0.34136,0.56051,0.7622,0.000269875,0.000269875,0.000269875
297,168.097,0.23875,0.41795,0.82495,0.79602,1,0.97889,0.91226,0.34136,0.56051,0.7622,0.0002674,0.0002674,0.0002674
298,168.567,0.25993,0.42652,0.83924,0.79602,1,0.97889,0.91226,0.34136,0.56051,0.7622,0.000264925,0.000264925,0.000264925
299,169.114,0.28274,0.4233,0.84063,0.79602,1,0.97889,0.91226,0.34136,0.56051,0.7622,0.00026245,0.00026245,0.00026245
300,169.808,0.30214,0.45529,0.84264,0.79083,1,0.97444,0.91478,0.32973,0.56521,0.75907,0.000259975,0.000259975,0.000259975
301,170.405,0.23802,0.43197,0.82053,0.79083,1,0.97444,0.91478,0.32973,0.56521,0.75907,0.0002575,0.0002575,0.0002575
302,171.088,0.2889,0.45237,0.84175,0.79083,1,0.97444,0.91478,0.32973,0.56521,0.75907,0.000255025,0.000255025,0.000255025
303,171.576,0.25109,0.43557,0.83583,0.79083,1,0.97444,0.91478,0.32973,0.56521,0.75907,0.00025255,0.00025255,0.00025255
304,172.2,0.28484,0.45666,0.85816,0.78584,1,0.97444,0.93136,0.32392,0.56413,0.76123,0.000250075,0.000250075,0.000250075
305,172.754,0.28516,0.42778,0.82946,0.78584,1,0.97444,0.93136,0.32392,0.56413,0.76123,0.0002476,0.0002476,0.0002476
306,173.326,0.26424,0.41558,0.81864,0.78584,1,0.97444,0.93136,0.32392,0.56413,0.76123,0.000245125,0.000245125,0.000245125
307,173.843,0.2619,0.41736,0.84429,0.78584,1,0.97444,0.93136,0.32392,0.56413,0.76123,0.00024265,0.00024265,0.00024265
308,174.326,0.28056,0.43186,0.83809,0.78256,1,0.97444,0.91281,0.32899,0.57569,0.76774,0.000240175,0.000240175,0.000240175
309,174.802,0.265,0.42638,0.82573,0.78256,1,0.97444,0.91281,0.32899,0.57569,0.76774,0.0002377,0.0002377,0.0002377
310,175.277,0.25624,0.42806,0.84031,0.78256,1,0.97444,0.91281,0.32899,0.57569,0.76774,0.000235225,0.000235225,0.000235225
311,175.814,0.263,0.42223,0.8389,0.78256,1,0.97444,0.91281,0.32899,0.57569,0.76774,0.00023275,0.00023275,0.00023275
312,176.592,0.23464,0.42097,0.82448,0.76889,1,0.97889,0.91417,0.34761,0.57794,0.77642,0.000230275,0.000230275,0.000230275
313,177.251,0.28099,0.44287,0.83719,0.76889,1,0.97889,0.91417,0.34761,0.57794,0.77642,0.0002278,0.0002278,0.0002278
314,177.933,0.3225,0.46647,0.87559,0.76889,1,0.97889,0.91417,0.34761,0.57794,0.77642,0.000225325,0.000225325,0.000225325
315,178.487,0.26174,0.44179,0.84451,0.76889,1,0.97889,0.91417,0.34761,0.57794,0.77642,0.00022285,0.00022285,0.00022285
316,179.164,0.27934,0.41903,0.84576,0.76876,1,0.98361,0.91889,0.34931,0.56308,0.78172,0.000220375,0.000220375,0.000220375
317,179.682,0.25818,0.43754,0.8254,0.76876,1,0.98361,0.91889,0.34931,0.56308,0.78172,0.0002179,0.0002179,0.0002179
318,180.344,0.29875,0.44033,0.82748,0.76876,1,0.98361,0.91889,0.34931,0.56308,0.78172,0.000215425,0.000215425,0.000215425
319,180.904,0.33827,0.46755,0.84544,0.76876,1,0.98361,0.91889,0.34931,0.56308,0.78172,0.00021295,0.00021295,0.00021295
320,181.469,0.26345,0.41507,0.85999,0.7726,1,0.98833,0.92388,0.34488,0.56676,0.78079,0.000210475,0.000210475,0.000210475
321,181.939,0.25904,0.40196,0.8067,0.7726,1,0.98833,0.92388,0.34488,0.56676,0.78079,0.000208,0.000208,0.000208
322,182.505,0.26862,0.41079,0.8507,0.7726,1,0.98833,0.92388,0.34488,0.56676,0.78079,0.000205525,0.000205525,0.000205525
323,183.107,0.28264,0.43842,0.837,0.7726,1,0.98833,0.92388,0.34488,0.56676,0.78079,0.00020305,0.00020305,0.00020305
324,183.638,0.26878,0.41148,0.8397,0.78487,0.99734,0.98833,0.92051,0.34015,0.55551,0.77792,0.000200575,0.000200575,0.000200575
325,184.127,0.29396,0.43467,0.83768,0.78487,0.99734,0.98833,0.92051,0.34015,0.55551,0.77792,0.0001981,0.0001981,0.0001981
326,184.61,0.28169,0.41412,0.83872,0.78487,0.99734,0.98833,0.92051,0.34015,0.55551,0.77792,0.000195625,0.000195625,0.000195625
327,185.086,0.26967,0.40602,0.84869,0.78487,0.99734,0.98833,0.92051,0.34015,0.55551,0.77792,0.00019315,0.00019315,0.00019315
328,185.552,0.29737,0.48584,0.88635,0.7972,0.99583,0.98833,0.91307,0.33656,0.54348,0.77378,0.000190675,0.000190675,0.000190675
329,185.99,0.25452,0.406,0.84674,0.7972,0.99583,0.98833,0.91307,0.33656,0.54348,0.77378,0.0001882,0.0001882,0.0001882
330,186.457,0.33125,0.46587,0.85743,0.7972,0.99583,0.98833,0.91307,0.33656,0.54348,0.77378,0.000185725,0.000185725,0.000185725
331,186.952,0.2546,0.38827,0.83378,0.7972,0.99583,0.98833,0.91307,0.33656,0.54348,0.77378,0.00018325,0.00018325,0.00018325
332,187.691,0.25528,0.41149,0.81737,0.80732,0.99398,0.98833,0.91307,0.33378,0.52245,0.77351,0.000180775,0.000180775,0.000180775
333,188.165,0.31396,0.45061,0.84365,0.80732,0.99398,0.98833,0.91307,0.33378,0.52245,0.77351,0.0001783,0.0001783,0.0001783
334,188.718,0.22241,0.36656,0.81127,0.80732,0.99398,0.98833,0.91307,0.33378,0.52245,0.77351,0.000175825,0.000175825,0.000175825
335,189.239,0.28614,0.41722,0.83733,0.80732,0.99398,0.98833,0.91307,0.33378,0.52245,0.77351,0.00017335,0.00017335,0.00017335
336,189.78,0.29059,0.44332,0.83114,0.81828,0.99193,0.98833,0.91175,0.33738,0.50765,0.77422,0.000170875,0.000170875,0.000170875
337,190.27,0.29014,0.45602,0.85252,0.81828,0.99193,0.98833,0.91175,0.33738,0.50765,0.77422,0.0001684,0.0001684,0.0001684
338,190.898,0.26189,0.42094,0.85855,0.81828,0.99193,0.98833,0.91175,0.33738,0.50765,0.77422,0.000165925,0.000165925,0.000165925
339,191.369,0.32902,0.48082,0.86551,0.81828,0.99193,0.98833,0.91175,0.33738,0.50765,0.77422,0.00016345,0.00016345,0.00016345
340,191.878,0.23425,0.38226,0.81802,0.83088,0.98973,0.98833,0.91175,0.34205,0.50178,0.77547,0.000160975,0.000160975,0.000160975
341,192.664,0.25353,0.38967,0.80798,0.83088,0.98973,0.98833,0.91175,0.34205,0.50178,0.77547,0.0001585,0.0001585,0.0001585
342,193.302,0.25672,0.4176,0.82449,0.83088,0.98973,0.98833,0.91175,0.34205,0.50178,0.77547,0.000156025,0.000156025,0.000156025
343,193.759,0.24009,0.39174,0.83049,0.83088,0.98973,0.98833,0.91175,0.34205,0.50178,0.77547,0.00015355,0.00015355,0.00015355
344,194.337,0.23187,0.39385,0.79591,0.8365,0.98835,0.98833,0.92834,0.35601,0.50998,0.7791,0.000151075,0.000151075,0.000151075
345,194.902,0.26972,0.38884,0.84115,0.8365,0.98835,0.98833,0.92834,0.35601,0.50998,0.7791,0.0001486,0.0001486,0.0001486
346,195.422,0.29709,0.46959,0.84436,0.8365,0.98835,0.98833,0.92834,0.35601,0.50998,0.7791,0.000146125,0.000146125,0.000146125
347,195.978,0.29199,0.42975,0.83197,0.8365,0.98835,0.98833,0.92834,0.35601,0.50998,0.7791,0.00014365,0.00014365,0.00014365
348,196.645,0.24932,0.42372,0.84362,0.84286,0.9865,0.98833,0.9313,0.35596,0.51439,0.77936,0.000141175,0.000141175,0.000141175
349,197.105,0.2374,0.3887,0.80246,0.84286,0.9865,0.98833,0.9313,0.35596,0.51439,0.77936,0.0001387,0.0001387,0.0001387
350,197.654,0.28765,0.43475,0.85479,0.84286,0.9865,0.98833,0.9313,0.35596,0.51439,0.77936,0.000136225,0.000136225,0.000136225
351,198.203,0.25092,0.39539,0.83551,0.84286,0.9865,0.98833,0.9313,0.35596,0.51439,0.77936,0.00013375,0.00013375,0.00013375
352,198.711,0.27154,0.41407,0.82946,0.84583,0.98647,0.98833,0.9313,0.35164,0.51364,0.77609,0.000131275,0.000131275,0.000131275
353,199.255,0.26858,0.411,0.83495,0.84583,0.98647,0.98833,0.9313,0.35164,0.51364,0.77609,0.0001288,0.0001288,0.0001288
354,199.762,0.23405,0.3764,0.82624,0.84583,0.98647,0.98833,0.9313,0.35164,0.51364,0.77609,0.000126325,0.000126325,0.000126325
355,200.248,0.23769,0.38465,0.82659,0.84583,0.98647,0.98833,0.9313,0.35164,0.51364,0.77609,0.00012385,0.00012385,0.00012385
356,200.789,0.30211,0.40445,0.85348,0.84703,0.98664,0.98833,0.93748,0.344,0.51228,0.77251,0.000121375,0.000121375,0.000121375
357,201.25,0.28319,0.41475,0.87792,0.84703,0.98664,0.98833,0.93748,0.344,0.51228,0.77251,0.0001189,0.0001189,0.0001189
358,201.745,0.2881,0.43577,0.84674,0.84703,0.98664,0.98833,0.93748,0.344,0.51228,0.77251,0.000116425,0.000116425,0.000116425
359,202.333,0.25686,0.41016,0.82684,0.84703,0.98664,0.98833,0.93748,0.344,0.51228,0.77251,0.00011395,0.00011395,0.00011395
360,202.893,0.28452,0.45452,0.86686,0.85028,0.98671,0.99119,0.94006,0.33693,0.5093,0.7687,0.000111475,0.000111475,0.000111475
361,203.507,0.22521,0.402,0.83265,0.85028,0.98671,0.99119,0.94006,0.33693,0.5093,0.7687,0.000109,0.000109,0.000109
362,203.946,0.22186,0.4243,0.84279,0.85028,0.98671,0.99119,0.94006,0.33693,0.5093,0.7687,0.000106525,0.000106525,0.000106525
363,204.526,0.25358,0.38216,0.82211,0.85028,0.98671,0.99119,0.94006,0.33693,0.5093,0.7687,0.00010405,0.00010405,0.00010405
364,205.091,0.26586,0.39607,0.81543,0.84888,0.98805,0.99119,0.92177,0.32898,0.50276,0.76641,0.000101575,0.000101575,0.000101575
